ann_no,category,recruitment_status,title,provider,business_type_code,business_type_name,recruit_status_code,recruit_status_name,recruit_type_code,recruit_type_name,apply_period,apply_start,apply_end,selection_announcement,dday,recruit_count,occupation_code,occupation_name,work_condition_code,work_condition_name,career_code,career_name,fee_amount,fee_text,education_start,education_end,education_location,pre_edu_yn,lecturer,term,register_count,waiting_personnel,application_url,source_url,crawled_at
72438005,50플러스센터교육,모집중,엑셀 기초부터 자격증까지! ITQ 엑셀 한번에 배우기,서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-04~2026-06-22,2026-05-04,2026-06-22,,26,20,70069085,일활동,CHARGED_CONFIRM,유료,,,20000,20000원,2026-06-08,2026-06-24,서대문센터,,엄선희,2026년 서대문 2학기,14,20,https://www.50plus.or.kr/education-detail.do?id=72438005&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72438005&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72431311,50플러스센터교육,모집중,[특강] AI를 활용한 콘텐츠 크리에이팅,서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-04~2026-06-24,2026-05-04,2026-06-24,,28,40,70069085,일활동,FREE_CONFIRM,무료,,,0,0원,2026-06-26,2026-06-26,서대문센터,,장세인,2026년 서대문 2학기,35,69,https://www.50plus.or.kr/education-detail.do?id=72431311&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72431311&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72012880,50플러스센터교육,모집중,[함께하는 학교]손끝으로 엮는 라탄 공예,서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-04~2026-06-01,2026-05-04,2026-06-01,,5,16,70069108,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-02,2026-06-23,서대문센터,,이승신,2026년 서대문 2학기,11,10,https://www.50plus.or.kr/education-detail.do?id=72012880&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72012880&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
71944480,50플러스센터교육,모집중,관악 싱글 하모니,관악센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-04-27~2026-06-10,2026-04-27,2026-06-10,,14,18,69055425,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-10,2026-11-30,관악센터,,정은주,2026년 관악 2학기,13,18,https://www.50plus.or.kr/education-detail.do?id=71944480&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71944480&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
71648867,50플러스센터교육,모집중,"[커뮤니티 동행, 함께 빛나다] 한그루와 함께하는 힐링 에코 라이프",서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-01~2026-06-22,2026-05-01,2026-06-22,,26,8,70069108,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-23,2026-06-23,서대문센터,,김시원,2026년 서대문 2학기,3,5,https://www.50plus.or.kr/education-detail.do?id=71648867&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71648867&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
71648079,50플러스센터교육,모집중,"[커뮤니티 동행, 함께 빛나다] 숲19와 함께하는 홍제천의 봄 풀과 나무 이야기",서대문센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-01~2026-06-09,2026-05-01,2026-06-09,,13,10,70069108,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-10,2026-06-10,서대문센터,,김시원,2026년 서대문 2학기,10,10,https://www.50plus.or.kr/education-detail.do?id=71648079&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71648079&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
71647365,50플러스센터교육,모집중,"[커뮤니티 동행, 함께 빛나다] 힐링 훌라와 함께하는 알로하, 훌라! 원데이 클래스",서대문센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-01~2026-06-08,2026-05-01,2026-06-08,,12,15,70069108,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-09,2026-06-09,서대문센터,,이미자,2026년 서대문 2학기,13,10,https://www.50plus.or.kr/education-detail.do?id=71647365&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71647365&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
71640633,50플러스센터교육,모집중,[양천50+BTS 커뮤니티 역량강화교육] 머신 마감관리 및 카페 운영 실습 ,양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-04-16~2026-06-10,2026-04-16,2026-06-10,,14,72,72262946,일자리사업,FREE_CONFIRM,무료,,,0,0원,2026-04-22,2026-06-11,양천센터,,노혜원,2026년 양천 4월 교육과정,37,15,https://www.50plus.or.kr/education-detail.do?id=71640633&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71640633&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
71639762,50플러스센터교육,모집중,"[커뮤니티 동행, 함께 빛나다] 두근두근 서대문 알리미와 함께하는 독립운동 그 길을 걷다",서대문센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-01~2026-06-01,2026-05-01,2026-06-01,,5,10,70069108,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-02,2026-06-02,서대문센터,,윤지영,2026년 서대문 2학기,10,10,https://www.50plus.or.kr/education-detail.do?id=71639762&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71639762&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
71205682,50플러스센터교육,모집중,[특강] 하루에 배우는 온라인 셀러의 세계,서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-04-01~2026-05-28,2026-04-01,2026-05-28,,1,40,70069085,일활동,FREE_CONFIRM,무료,,,0,0원,2026-05-29,2026-05-29,서대문센터,,전진수,2026년 서대문 2학기,37,60,https://www.50plus.or.kr/education-detail.do?id=71205682&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71205682&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
71142421,50플러스센터교육,모집중,2026 마루방 독립영화 산책 : 5월 넷째 주 <3학년 2학기>_이란희 감독과의 대화 (GV 진행),서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-04-01~2026-05-27,2026-04-01,2026-05-27,,0,20,70069108,인생설계,FREE,무료,,,0,0원,2026-05-27,2026-05-27,서대문센터,,인디서울,2026년 서대문 2학기,16,10,https://www.50plus.or.kr/education-detail.do?id=71142421&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71142421&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
71116309,50플러스센터교육,모집중,국민연금공단과 함께하는 슬기로운 재무관리,서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-01~2026-06-16,2026-05-01,2026-06-16,,20,15,70069108,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-16,2026-06-23,서대문센터,,김윤경,2026년 서대문 2학기,11,10,https://www.50plus.or.kr/education-detail.do?id=71116309&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71116309&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
70705364,50플러스센터교육,모집중,[언론중재위원회와 함께하는 슬기로운 미디어 생활],서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-01~2026-06-30,2026-05-01,2026-06-30,,34,15,70069108,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-30,2026-06-30,서대문센터,,"양재규, 김승아",2026년 서대문 2학기,1,15,https://www.50plus.or.kr/education-detail.do?id=70705364&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=70705364&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
70628140,50플러스센터교육,모집중,청소연구소와함께하는 홈매니저양성과정 12기,서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-03-13~2026-06-24,2026-03-13,2026-06-24,,28,15,70069085,일활동,FREE,무료,,,0,0원,2026-06-25,2026-06-25,서대문센터,,청소연구소매니저,2026년 서대문 2학기,2,10,https://www.50plus.or.kr/education-detail.do?id=70628140&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=70628140&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
70627938,50플러스센터교육,모집중,청소연구소와함께하는 홈매니저양성과정 11기,서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-03-13~2026-06-10,2026-03-13,2026-06-10,,14,15,70069085,일활동,FREE,무료,,,0,0원,2026-06-11,2026-06-11,서대문센터,,청소연구소매니저,2026년 서대문 2학기,1,10,https://www.50plus.or.kr/education-detail.do?id=70627938&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=70627938&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
70593273,50플러스센터교육,모집중,직업상담사와 함께 새로운 내;일 찾기_6월,서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-01~2026-06-05,2026-05-01,2026-06-05,,9,15,70069108,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-22,2026-06-22,서대문센터,,김정원,2026년 서대문 2학기,1,10,https://www.50plus.or.kr/education-detail.do?id=70593273&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=70593273&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72866092,50플러스센터교육,모집중,[초중급] 스마트폰으로 뚝딱! 캡컷 영상만들기 첫 걸음,양천센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-18~2026-05-28,2026-05-18,2026-05-28,,1,20,72790852,인생설계,CHARGED_CONFIRM,유료,,,25000,25000원,2026-06-01,2026-06-29,양천센터,,배경식,2026년 양천 6월 교육과정,19,20,https://www.50plus.or.kr/education-detail.do?id=72866092&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72866092&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72287425,50플러스센터교육,모집중,2026 마루방 독립영화 산책 : 6월 넷째 주 <고백하지마>,서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-04~2026-06-24,2026-05-04,2026-06-24,,28,15,70069108,인생설계,FREE,무료,,,0,0원,2026-06-24,2026-06-24,서대문센터,,인디서울,2026년 서대문 2학기,5,10,https://www.50plus.or.kr/education-detail.do?id=72287425&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72287425&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72286824,50플러스센터교육,모집중,2026 마루방 독립영화 산책 : 6월 둘째 주 <바로 지금 여기>_남태제 감독과의 대화 (GV 진행),서대문센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-04~2026-06-10,2026-05-04,2026-06-10,,14,15,70069108,인생설계,FREE,무료,,,0,0원,2026-06-10,2026-06-10,서대문센터,,인디서울,2026년 서대문 2학기,7,10,https://www.50plus.or.kr/education-detail.do?id=72286824&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72286824&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
73095644,50플러스센터교육,모집중,[커뮤니티] 명성황후의 발자취를 따라 걷는 불암산 역사 힐링 탐방,노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-05-27,2026-05-20,2026-05-27,,0,15,69834154,커뮤니티지원사업,FREE,무료,,,0,0원,2026-05-28,2026-05-28,노원센터,,역사적만남 커뮤니티,2026년 노원 2학기(3~5월),10,10,https://www.50plus.or.kr/education-detail.do?id=73095644&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73095644&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
73009371,50플러스센터교육,모집중,"구글Vids로 시작하는 영상편집 기본(금, 15:00~16:50)",성동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-19~2026-06-12,2026-05-19,2026-06-12,,16,12,69099942,노후지원사업,CHARGED,유료,,,30000,30000원,2026-06-12,2026-06-26,성동센터,,유선주,2026년 성동봄학기(5월~6월),8,5,https://www.50plus.or.kr/education-detail.do?id=73009371&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73009371&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72971481,50플러스센터교육,모집중,"[사전접수] 인큐베이팅데이  ""같이하場 - 노원50+옥상마켓""",노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-08,2026-05-20,2026-06-08,,12,120,72872755,인큐베이팅지원사업,FREE_CONFIRM,무료,,,0,0원,2026-06-09,2026-06-09,노원센터,,노원50플러스센터,2026년 노원 3학기(6~8월),44,30,https://www.50plus.or.kr/education-detail.do?id=72971481&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72971481&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72941268,50플러스센터교육,모집중,월50만원 소득 창출을 위한 온라인 쇼핑몰과정,노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-05-31,2026-05-20,2026-05-31,,4,16,72872745,4050직업역량교육,CHARGED_CONFIRM,유료,,,50000,50000원,2026-06-01,2026-06-29,노원센터,,김철민,2026년 노원 3학기(6~8월),3,10,https://www.50plus.or.kr/education-detail.do?id=72941268&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72941268&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72920485,50플러스센터교육,모집중,[당사자] 중장년을 위한 아로마테라피,노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-12,2026-05-20,2026-06-12,,16,18,72872714,인생설계교육사업,CHARGED,유료,,,10000,10000원,2026-06-13,2026-07-11,노원센터,,이민선,2026년 노원 3학기(6~8월),6,8,https://www.50plus.or.kr/education-detail.do?id=72920485&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72920485&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72919918,50플러스센터교육,모집중,[당사자] 삶이 시(詩)가 되는 순간,노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-11,2026-05-20,2026-06-11,,15,18,72872714,인생설계교육사업,CHARGED,유료,,,10000,10000원,2026-06-12,2026-07-10,노원센터,,정진홍,2026년 노원 3학기(6~8월),7,8,https://www.50plus.or.kr/education-detail.do?id=72919918&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72919918&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72915790,50플러스센터교육,모집중,[당사자] 영어그림동화로 시니어 스토리텔러 도전하기,노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-09,2026-05-20,2026-06-09,,13,18,72872714,인생설계교육사업,CHARGED,유료,,,10000,10000원,2026-06-10,2026-07-08,노원센터,,백금화,2026년 노원 3학기(6~8월),6,8,https://www.50plus.or.kr/education-detail.do?id=72915790&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72915790&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72901642,50플러스센터교육,모집중,[당사자] 쉽게 따라하는 셀프미용(안면&두피),노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-01,2026-05-20,2026-06-01,,5,18,72872714,인생설계교육사업,CHARGED,유료,,,10000,10000원,2026-06-02,2026-06-30,노원센터,,이선영,2026년 노원 3학기(6~8월),12,8,https://www.50plus.or.kr/education-detail.do?id=72901642&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72901642&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72891332,50플러스센터교육,모집중,"드론교육지도자과정(늘봄,방과후강사양성과정)",노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-05,2026-05-20,2026-06-05,,9,16,72872745,4050직업역량교육,CHARGED_CONFIRM,유료,,,50000,50000원,2026-06-05,2026-07-31,노원센터,,"신경희,  김정태",2026년 노원 3학기(6~8월),4,16,https://www.50plus.or.kr/education-detail.do?id=72891332&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72891332&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72875189,50플러스센터교육,모집중,"[문화] 캘리그라피, ""글과 색으로 쉼을 꽃피우다""",노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-01,2026-05-20,2026-06-01,,5,20,72872714,인생설계교육사업,CHARGED,유료,,,30000,30000원,2026-06-02,2026-07-21,노원센터,,오미선,2026년 노원 3학기(6~8월),16,10,https://www.50plus.or.kr/education-detail.do?id=72875189&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72875189&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
71702132,50플러스센터교육,모집중,[인큐품앗이][드림스테이지] 이웃집 예술인과 작업하기,노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-04-15~2026-06-03,2026-04-15,2026-06-03,,7,16,69834110,인생설계교육사업,FREE,무료,,,0,0원,2026-06-04,2026-06-04,노원센터,,김사빈,2026년 노원 2학기(3~5월),7,10,https://www.50plus.or.kr/education-detail.do?id=71702132&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71702132&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
71701979,50플러스센터교육,모집중,[인큐품앗이][S.O.M.] 세상에 하나뿐인 나의 이야기,노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-04-15~2026-06-03,2026-04-15,2026-06-03,,7,16,69834110,인생설계교육사업,FREE,무료,,,0,0원,2026-06-04,2026-06-04,노원센터,,고아라,2026년 노원 2학기(3~5월),7,10,https://www.50plus.or.kr/education-detail.do?id=71701979&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71701979&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72941372,50플러스센터교육,모집중,[미디어] ITQ한글자격증취득과정,노원센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-20~2026-06-11,2026-05-20,2026-06-11,,15,16,72872714,인생설계교육사업,CHARGED,유료,,,30000,30000원,2026-06-12,2026-08-07,노원센터,,오미영,2026년 노원 3학기(6~8월),14,10,https://www.50plus.or.kr/education-detail.do?id=72941372&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72941372&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72941303,50플러스센터교육,모집중,[미디어] 컴퓨터활용능력2급실기반,노원센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-20~2026-06-07,2026-05-20,2026-06-07,,11,16,72872714,인생설계교육사업,CHARGED,유료,,,40000,40000원,2026-06-08,2026-07-15,노원센터,,오미영,2026년 노원 3학기(6~8월),16,10,https://www.50plus.or.kr/education-detail.do?id=72941303&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72941303&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72941245,50플러스센터교육,모집중,스마트폰AI활용교육강사2급과정,노원센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-20~2026-06-11,2026-05-20,2026-06-11,,15,16,72872745,4050직업역량교육,CHARGED_CONFIRM,유료,,,40000,40000원,2026-06-12,2026-07-13,노원센터,,정세영,2026년 노원 3학기(6~8월),0,10,https://www.50plus.or.kr/education-detail.do?id=72941245&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72941245&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72941182,50플러스센터교육,모집중,디지털교육매니저양성과정,노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-09,2026-05-20,2026-06-09,,13,16,72872745,4050직업역량교육,CHARGED_CONFIRM,유료,,,50000,50000원,2026-06-10,2026-07-29,노원센터,,손지연,2026년 노원 3학기(6~8월),0,10,https://www.50plus.or.kr/education-detail.do?id=72941182&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72941182&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72892128,50플러스센터교육,모집중,[노후준비] 바리스타 도전하기(자격증 취득 주말반),노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-20,2026-05-20,2026-06-20,,24,10,72872714,인생설계교육사업,CHARGED,유료,,,60000,60000원,2026-06-20,2026-08-22,노원센터,,최은경,2026년 노원 3학기(6~8월),4,10,https://www.50plus.or.kr/education-detail.do?id=72892128&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72892128&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
72891486,50플러스센터교육,모집중,[요리] 발효로 차리는 제철 식탁,노원센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-09,2026-05-20,2026-06-09,,13,10,72872714,인생설계교육사업,CHARGED,유료,,,50000,50000원,2026-06-09,2026-07-21,노원센터,,조재희,2026년 노원 3학기(6~8월),6,10,https://www.50plus.or.kr/education-detail.do?id=72891486&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72891486&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:07
